DHSCLUST,ADM1NAME,DHSREGCO,DHSREGNA,URBAN_RURA,REGNAME,OTHREGNA,OTHREGCO,REGCODE,SVYYEAR,REG_ID,flag
201220,Maharashtra,498,Dhule,R,Uttara Kannada,Karnataka,29,563,2020,NA,NA
201270,Maharashtra,498,Dhule,U,Uttara Kannada,Karnataka,29,563,2020,NA,NA
201279,Maharashtra,498,Dhule,R,Uttara Kannada,Karnataka,29,563,2020,NA,NA
201298,Maharashtra,498,Dhule,R,Uttara Kannada,Karnataka,29,563,2020,NA,NA
201352,Maharashtra,498,Dhule,U,Uttara Kannada,Karnataka,29,563,2020,NA,NA
201372,Maharashtra,498,Dhule,U,Uttara Kannada,Karnataka,29,563,2020,NA,NA
201402,Maharashtra,498,Dhule,R,Uttara Kannada,Karnataka,29,563,2020,NA,NA
201411,Maharashtra,498,Dhule,R,Uttara Kannada,Karnataka,29,563,2020,NA,NA
200058,Maharashtra,499,Jalgaon,R,Haveri,Karnataka,29,564,2020,NA,NA
200068,Maharashtra,499,Jalgaon,U,Haveri,Karnataka,29,564,2020,NA,NA
200103,Maharashtra,499,Jalgaon,U,Haveri,Karnataka,29,564,2020,NA,NA
200107,Maharashtra,499,Jalgaon,U,Haveri,Karnataka,29,564,2020,NA,NA
200119,Maharashtra,499,Jalgaon,R,Haveri,Karnataka,29,564,2020,NA,NA
200340,Maharashtra,499,Jalgaon,U,Haveri,Karnataka,29,564,2020,NA,NA
200348,Maharashtra,499,Jalgaon,R,Haveri,Karnataka,29,564,2020,NA,NA
200401,Maharashtra,499,Jalgaon,R,Haveri,Karnataka,29,564,2020,NA,NA
200409,Maharashtra,499,Jalgaon,U,Haveri,Karnataka,29,564,2020,NA,NA
200451,Maharashtra,499,Jalgaon,U,Haveri,Karnataka,29,564,2020,NA,NA
200494,Maharashtra,499,Jalgaon,R,Haveri,Karnataka,29,564,2020,NA,NA
200507,Maharashtra,499,Jalgaon,R,Haveri,Karnataka,29,564,2020,NA,NA
200519,Maharashtra,499,Jalgaon,R,Haveri,Karnataka,29,564,2020,NA,NA
200560,Maharashtra,499,Jalgaon,R,Haveri,Karnataka,29,564,2020,NA,NA
200574,Maharashtra,499,Jalgaon,R,Haveri,Karnataka,29,564,2020,NA,NA
200620,Maharashtra,499,Jalgaon,R,Haveri,Karnataka,29,564,2020,NA,NA
200691,Maharashtra,499,Jalgaon,R,Haveri,Karnataka,29,564,2020,NA,NA
200751,Maharashtra,499,Jalgaon,U,Haveri,Karnataka,29,564,2020,NA,NA
200846,Maharashtra,499,Jalgaon,U,Haveri,Karnataka,29,564,2020,NA,NA
200929,Maharashtra,499,Jalgaon,R,Haveri,Karnataka,29,564,2020,NA,NA
200932,Maharashtra,499,Jalgaon,U,Haveri,Karnataka,29,564,2020,NA,NA
200935,Maharashtra,499,Jalgaon,R,Haveri,Karnataka,29,564,2020,NA,NA
200959,Maharashtra,499,Jalgaon,R,Haveri,Karnataka,29,564,2020,NA,NA
200979,Maharashtra,499,Jalgaon,U,Haveri,Karnataka,29,564,2020,NA,NA
200983,Maharashtra,499,Jalgaon,R,Haveri,Karnataka,29,564,2020,NA,NA
200984,Maharashtra,499,Jalgaon,U,Haveri,Karnataka,29,564,2020,NA,NA
201007,Maharashtra,499,Jalgaon,U,Haveri,Karnataka,29,564,2020,NA,NA
201018,Maharashtra,499,Jalgaon,R,Haveri,Karnataka,29,564,2020,NA,NA
201073,Maharashtra,499,Jalgaon,U,Haveri,Karnataka,29,564,2020,NA,NA
201076,Maharashtra,499,Jalgaon,U,Haveri,Karnataka,29,564,2020,NA,NA
201108,Maharashtra,499,Jalgaon,R,Haveri,Karnataka,29,564,2020,NA,NA
201189,Maharashtra,499,Jalgaon,U,Haveri,Karnataka,29,564,2020,NA,NA
201191,Maharashtra,499,Jalgaon,R,Haveri,Karnataka,29,564,2020,NA,NA
201222,Maharashtra,499,Jalgaon,R,Haveri,Karnataka,29,564,2020,NA,NA
201280,Maharashtra,499,Jalgaon,U,Haveri,Karnataka,29,564,2020,NA,NA
201314,Maharashtra,499,Jalgaon,U,Haveri,Karnataka,29,564,2020,NA,NA
201327,Maharashtra,499,Jalgaon,U,Haveri,Karnataka,29,564,2020,NA,NA
201365,Maharashtra,499,Jalgaon,U,Haveri,Karnataka,29,564,2020,NA,NA
200016,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200067,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200079,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200118,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200138,Maharashtra,500,Buldana,U,Bellary,Karnataka,29,565,2020,NA,NA
200150,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200176,Maharashtra,500,Buldana,U,Bellary,Karnataka,29,565,2020,NA,NA
200200,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200203,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200309,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200311,Maharashtra,500,Buldana,U,Bellary,Karnataka,29,565,2020,NA,NA
200338,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200345,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200355,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200394,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200446,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200467,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200498,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200511,Maharashtra,500,Buldana,U,Bellary,Karnataka,29,565,2020,NA,NA
200529,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200535,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200564,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200577,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200597,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200598,Maharashtra,500,Buldana,U,Bellary,Karnataka,29,565,2020,NA,NA
200687,Maharashtra,500,Buldana,U,Bellary,Karnataka,29,565,2020,NA,NA
200692,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200698,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200708,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200725,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200766,Maharashtra,500,Buldana,U,Bellary,Karnataka,29,565,2020,NA,NA
200933,Maharashtra,500,Buldana,U,Bellary,Karnataka,29,565,2020,NA,NA
201070,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
201104,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
201282,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
201295,Maharashtra,500,Buldana,R,Bellary,Karnataka,29,565,2020,NA,NA
200145,Maharashtra,501,Akola,U,Chitradurga,Karnataka,29,566,2020,NA,NA
200184,Maharashtra,500,Buldana,R,Chitradurga,Karnataka,29,566,2020,NA,NA
200209,Maharashtra,501,Akola,U,Chitradurga,Karnataka,29,566,2020,NA,NA
200215,Maharashtra,501,Akola,R,Chitradurga,Karnataka,29,566,2020,NA,NA
200229,Maharashtra,501,Akola,R,Chitradurga,Karnataka,29,566,2020,NA,NA
200280,Maharashtra,501,Akola,U,Chitradurga,Karnataka,29,566,2020,NA,NA
200282,Maharashtra,501,Akola,R,Chitradurga,Karnataka,29,566,2020,NA,NA
200310,Maharashtra,501,Akola,R,Chitradurga,Karnataka,29,566,2020,NA,NA
200383,Maharashtra,501,Akola,R,Chitradurga,Karnataka,29,566,2020,NA,NA
200397,Maharashtra,501,Akola,R,Chitradurga,Karnataka,29,566,2020,NA,NA
200403,Maharashtra,501,Akola,R,Chitradurga,Karnataka,29,566,2020,NA,NA
200424,Maharashtra,501,Akola,U,Chitradurga,Karnataka,29,566,2020,NA,NA
200428,Maharashtra,501,Akola,U,Chitradurga,Karnataka,29,566,2020,NA,NA
200473,Maharashtra,501,Akola,R,Chitradurga,Karnataka,29,566,2020,NA,NA
200538,Maharashtra,501,Akola,U,Chitradurga,Karnataka,29,566,2020,NA,NA
200674,Maharashtra,501,Akola,U,Chitradurga,Karnataka,29,566,2020,NA,NA
200679,Maharashtra,501,Akola,U,Chitradurga,Karnataka,29,566,2020,NA,NA
200734,Maharashtra,501,Akola,U,Chitradurga,Karnataka,29,566,2020,NA,NA
200798,Maharashtra,501,Akola,U,Chitradurga,Karnataka,29,566,2020,NA,NA
200908,Maharashtra,501,Akola,R,Chitradurga,Karnataka,29,566,2020,NA,NA
200916,Maharashtra,501,Akola,R,Chitradurga,Karnataka,29,566,2020,NA,NA
200961,Maharashtra,501,Akola,R,Chitradurga,Karnataka,29,566,2020,NA,NA
200971,Maharashtra,501,Akola,U,Chitradurga,Karnataka,29,566,2020,NA,NA
201015,Maharashtra,501,Akola,U,Chitradurga,Karnataka,29,566,2020,NA,NA
201056,Maharashtra,501,Akola,R,Chitradurga,Karnataka,29,566,2020,NA,NA
201071,Maharashtra,501,Akola,U,Chitradurga,Karnataka,29,566,2020,NA,NA
201113,Maharashtra,501,Akola,R,Chitradurga,Karnataka,29,566,2020,NA,NA
201124,Maharashtra,501,Akola,R,Chitradurga,Karnataka,29,566,2020,NA,NA
201130,Maharashtra,501,Akola,U,Chitradurga,Karnataka,29,566,2020,NA,NA
201139,Maharashtra,501,Akola,R,Chitradurga,Karnataka,29,566,2020,NA,NA
201158,Maharashtra,501,Akola,U,Chitradurga,Karnataka,29,566,2020,NA,NA
201229,Maharashtra,501,Akola,U,Chitradurga,Karnataka,29,566,2020,NA,NA
201248,Maharashtra,501,Akola,R,Chitradurga,Karnataka,29,566,2020,NA,NA
201262,Maharashtra,501,Akola,U,Chitradurga,Karnataka,29,566,2020,NA,NA
201335,Maharashtra,501,Akola,R,Chitradurga,Karnataka,29,566,2020,NA,NA
201363,Maharashtra,501,Akola,U,Chitradurga,Karnataka,29,566,2020,NA,NA
201364,Maharashtra,501,Akola,U,Chitradurga,Karnataka,29,566,2020,NA,NA
201392,Maharashtra,501,Akola,R,Chitradurga,Karnataka,29,566,2020,NA,NA
201414,Maharashtra,501,Akola,R,Chitradurga,Karnataka,29,566,2020,NA,NA
201432,Maharashtra,500,Buldana,R,Chitradurga,Karnataka,29,566,2020,NA,NA
200009,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
200022,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
200042,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
200088,Maharashtra,502,Washim,U,Davanagere,Karnataka,29,567,2020,NA,NA
200113,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
200175,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
200218,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
200224,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
200249,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
200265,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
200336,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
200356,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
200372,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
200376,Maharashtra,502,Washim,U,Davanagere,Karnataka,29,567,2020,NA,NA
200414,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
200477,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
200572,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
200609,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
200782,Maharashtra,502,Washim,U,Davanagere,Karnataka,29,567,2020,NA,NA
200849,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
200886,Maharashtra,502,Washim,U,Davanagere,Karnataka,29,567,2020,NA,NA
200915,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
200928,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
200946,Maharashtra,502,Washim,U,Davanagere,Karnataka,29,567,2020,NA,NA
200993,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
201035,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
201037,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
201045,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
201112,Maharashtra,502,Washim,U,Davanagere,Karnataka,29,567,2020,NA,NA
201120,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
201151,Maharashtra,502,Washim,U,Davanagere,Karnataka,29,567,2020,NA,NA
201196,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
201228,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
201239,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
201286,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
201293,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
201357,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
201382,Maharashtra,502,Washim,R,Davanagere,Karnataka,29,567,2020,NA,NA
200027,Maharashtra,503,Amravati,R,Shimoga,Karnataka,29,568,2020,NA,NA
200040,Maharashtra,503,Amravati,U,Shimoga,Karnataka,29,568,2020,NA,NA
200069,Maharashtra,503,Amravati,R,Shimoga,Karnataka,29,568,2020,NA,NA
200097,Maharashtra,503,Amravati,U,Shimoga,Karnataka,29,568,2020,NA,NA
200147,Maharashtra,503,Amravati,R,Shimoga,Karnataka,29,568,2020,NA,NA
200158,Maharashtra,503,Amravati,R,Shimoga,Karnataka,29,568,2020,NA,NA
200179,Maharashtra,503,Amravati,U,Shimoga,Karnataka,29,568,2020,NA,NA
200194,Maharashtra,503,Amravati,U,Shimoga,Karnataka,29,568,2020,NA,NA
200244,Maharashtra,503,Amravati,R,Shimoga,Karnataka,29,568,2020,NA,NA
200261,Maharashtra,503,Amravati,U,Shimoga,Karnataka,29,568,2020,NA,NA
200275,Maharashtra,503,Amravati,U,Shimoga,Karnataka,29,568,2020,NA,NA
200285,Maharashtra,503,Amravati,U,Shimoga,Karnataka,29,568,2020,NA,NA
200290,Maharashtra,503,Amravati,U,Shimoga,Karnataka,29,568,2020,NA,NA
200347,Maharashtra,503,Amravati,R,Shimoga,Karnataka,29,568,2020,NA,NA
200389,Maharashtra,503,Amravati,R,Shimoga,Karnataka,29,568,2020,NA,NA
200395,Maharashtra,503,Amravati,U,Shimoga,Karnataka,29,568,2020,NA,NA
200406,Maharashtra,503,Amravati,U,Shimoga,Karnataka,29,568,2020,NA,NA
200481,Maharashtra,503,Amravati,R,Shimoga,Karnataka,29,568,2020,NA,NA
200505,Maharashtra,503,Amravati,U,Shimoga,Karnataka,29,568,2020,NA,NA
200554,Maharashtra,503,Amravati,U,Shimoga,Karnataka,29,568,2020,NA,NA
200591,Maharashtra,503,Amravati,U,Shimoga,Karnataka,29,568,2020,NA,NA
200684,Maharashtra,503,Amravati,U,Shimoga,Karnataka,29,568,2020,NA,NA
200723,Maharashtra,503,Amravati,U,Shimoga,Karnataka,29,568,2020,NA,NA
200757,Maharashtra,503,Amravati,R,Shimoga,Karnataka,29,568,2020,NA,NA
200777,Maharashtra,503,Amravati,R,Shimoga,Karnataka,29,568,2020,NA,NA
200816,Maharashtra,503,Amravati,U,Shimoga,Karnataka,29,568,2020,NA,NA
200838,Maharashtra,503,Amravati,R,Shimoga,Karnataka,29,568,2020,NA,NA
200848,Maharashtra,503,Amravati,R,Shimoga,Karnataka,29,568,2020,NA,NA
200954,Maharashtra,503,Amravati,R,Shimoga,Karnataka,29,568,2020,NA,NA
201019,Maharashtra,503,Amravati,U,Shimoga,Karnataka,29,568,2020,NA,NA
201100,Maharashtra,503,Amravati,U,Shimoga,Karnataka,29,568,2020,NA,NA
201261,Maharashtra,503,Amravati,R,Shimoga,Karnataka,29,568,2020,NA,NA
201285,Maharashtra,503,Amravati,R,Shimoga,Karnataka,29,568,2020,NA,NA
201307,Maharashtra,503,Amravati,U,Shimoga,Karnataka,29,568,2020,NA,NA
201341,Maharashtra,503,Amravati,R,Shimoga,Karnataka,29,568,2020,NA,NA
201366,Maharashtra,503,Amravati,R,Shimoga,Karnataka,29,568,2020,NA,NA
201440,Maharashtra,503,Amravati,R,Shimoga,Karnataka,29,568,2020,NA,NA
201441,Maharashtra,503,Amravati,R,Shimoga,Karnataka,29,568,2020,NA,NA
200063,Maharashtra,504,Wardha,R,Udupi,Karnataka,29,569,2020,NA,NA
200164,Maharashtra,504,Wardha,R,Udupi,Karnataka,29,569,2020,NA,NA
200219,Maharashtra,504,Wardha,U,Udupi,Karnataka,29,569,2020,NA,NA
200242,Maharashtra,504,Wardha,U,Udupi,Karnataka,29,569,2020,NA,NA
200245,Maharashtra,504,Wardha,R,Udupi,Karnataka,29,569,2020,NA,NA
200250,Maharashtra,504,Wardha,U,Udupi,Karnataka,29,569,2020,NA,NA
200262,Maharashtra,504,Wardha,R,Udupi,Karnataka,29,569,2020,NA,NA
200292,Maharashtra,504,Wardha,U,Udupi,Karnataka,29,569,2020,NA,NA
200331,Maharashtra,504,Wardha,R,Udupi,Karnataka,29,569,2020,NA,NA
200334,Maharashtra,504,Wardha,R,Udupi,Karnataka,29,569,2020,NA,NA
200350,Maharashtra,504,Wardha,R,Udupi,Karnataka,29,569,2020,NA,NA
200379,Maharashtra,504,Wardha,R,Udupi,Karnataka,29,569,2020,NA,NA
200426,Maharashtra,504,Wardha,U,Udupi,Karnataka,29,569,2020,NA,NA
200449,Maharashtra,504,Wardha,U,Udupi,Karnataka,29,569,2020,NA,NA
200501,Maharashtra,504,Wardha,U,Udupi,Karnataka,29,569,2020,NA,NA
200504,Maharashtra,504,Wardha,U,Udupi,Karnataka,29,569,2020,NA,NA
200561,Maharashtra,504,Wardha,U,Udupi,Karnataka,29,569,2020,NA,NA
200599,Maharashtra,504,Wardha,R,Udupi,Karnataka,29,569,2020,NA,NA
200638,Maharashtra,504,Wardha,U,Udupi,Karnataka,29,569,2020,NA,NA
200655,Maharashtra,504,Wardha,U,Udupi,Karnataka,29,569,2020,NA,NA
200673,Maharashtra,504,Wardha,U,Udupi,Karnataka,29,569,2020,NA,NA
200681,Maharashtra,504,Wardha,R,Udupi,Karnataka,29,569,2020,NA,NA
200856,Maharashtra,504,Wardha,U,Udupi,Karnataka,29,569,2020,NA,NA
200870,Maharashtra,504,Wardha,R,Udupi,Karnataka,29,569,2020,NA,NA
200906,Maharashtra,504,Wardha,R,Udupi,Karnataka,29,569,2020,NA,NA
200941,Maharashtra,504,Wardha,U,Udupi,Karnataka,29,569,2020,NA,NA
201061,Maharashtra,504,Wardha,R,Udupi,Karnataka,29,569,2020,NA,NA
201177,Maharashtra,504,Wardha,R,Udupi,Karnataka,29,569,2020,NA,NA
201180,Maharashtra,504,Wardha,R,Udupi,Karnataka,29,569,2020,NA,NA
201227,Maharashtra,504,Wardha,U,Udupi,Karnataka,29,569,2020,NA,NA
201290,Maharashtra,504,Wardha,R,Udupi,Karnataka,29,569,2020,NA,NA
201360,Maharashtra,504,Wardha,R,Udupi,Karnataka,29,569,2020,NA,NA
201373,Maharashtra,504,Wardha,U,Udupi,Karnataka,29,569,2020,NA,NA
201375,Maharashtra,504,Wardha,U,Udupi,Karnataka,29,569,2020,NA,NA
201379,Maharashtra,504,Wardha,R,Udupi,Karnataka,29,569,2020,NA,NA
201394,Maharashtra,504,Wardha,U,Udupi,Karnataka,29,569,2020,NA,NA
201405,Maharashtra,504,Wardha,U,Udupi,Karnataka,29,569,2020,NA,NA
201423,Maharashtra,504,Wardha,R,Udupi,Karnataka,29,569,2020,NA,NA
200018,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
200019,Maharashtra,505,Nagpur,R,Chikmagalur,Karnataka,29,570,2020,NA,NA
200032,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
200037,Maharashtra,505,Nagpur,R,Chikmagalur,Karnataka,29,570,2020,NA,NA
200066,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
200099,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
200124,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
200133,Maharashtra,505,Nagpur,R,Chikmagalur,Karnataka,29,570,2020,NA,NA
200152,Maharashtra,505,Nagpur,R,Chikmagalur,Karnataka,29,570,2020,NA,NA
200191,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
200231,Maharashtra,505,Nagpur,R,Chikmagalur,Karnataka,29,570,2020,NA,NA
200241,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
200255,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
200268,Maharashtra,505,Nagpur,R,Chikmagalur,Karnataka,29,570,2020,NA,NA
200279,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
200291,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
200295,Maharashtra,505,Nagpur,R,Chikmagalur,Karnataka,29,570,2020,NA,NA
200299,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
200306,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
200408,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
200443,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
200456,Maharashtra,505,Nagpur,R,Chikmagalur,Karnataka,29,570,2020,NA,NA
200472,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
200516,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
200520,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
200528,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
200556,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
200570,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
200608,Maharashtra,505,Nagpur,R,Chikmagalur,Karnataka,29,570,2020,NA,NA
200612,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
200652,Maharashtra,505,Nagpur,R,Chikmagalur,Karnataka,29,570,2020,NA,NA
200821,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
200895,Maharashtra,505,Nagpur,R,Chikmagalur,Karnataka,29,570,2020,NA,NA
200900,Maharashtra,505,Nagpur,R,Chikmagalur,Karnataka,29,570,2020,NA,NA
200913,Maharashtra,505,Nagpur,R,Chikmagalur,Karnataka,29,570,2020,NA,NA
200931,Maharashtra,505,Nagpur,R,Chikmagalur,Karnataka,29,570,2020,NA,NA
200953,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
201033,Maharashtra,505,Nagpur,R,Chikmagalur,Karnataka,29,570,2020,NA,NA
201105,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
201133,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
201159,Maharashtra,505,Nagpur,R,Chikmagalur,Karnataka,29,570,2020,NA,NA
201183,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
201203,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
201206,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
201212,Maharashtra,505,Nagpur,R,Chikmagalur,Karnataka,29,570,2020,NA,NA
201224,Maharashtra,505,Nagpur,R,Chikmagalur,Karnataka,29,570,2020,NA,NA
201269,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
201294,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
201297,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
201337,Maharashtra,505,Nagpur,U,Chikmagalur,Karnataka,29,570,2020,NA,NA
200078,Maharashtra,506,Bhandara,R,Tumkur,Karnataka,29,571,2020,NA,NA
200102,Maharashtra,506,Bhandara,R,Tumkur,Karnataka,29,571,2020,NA,NA
200212,Maharashtra,506,Bhandara,R,Tumkur,Karnataka,29,571,2020,NA,NA
200274,Maharashtra,506,Bhandara,R,Tumkur,Karnataka,29,571,2020,NA,NA
200317,Maharashtra,506,Bhandara,R,Tumkur,Karnataka,29,571,2020,NA,NA
200318,Maharashtra,506,Bhandara,R,Tumkur,Karnataka,29,571,2020,NA,NA
200357,Maharashtra,506,Bhandara,U,Tumkur,Karnataka,29,571,2020,NA,NA
200375,Maharashtra,506,Bhandara,U,Tumkur,Karnataka,29,571,2020,NA,NA
200458,Maharashtra,506,Bhandara,R,Tumkur,Karnataka,29,571,2020,NA,NA
200471,Maharashtra,506,Bhandara,R,Tumkur,Karnataka,29,571,2020,NA,NA
200502,Maharashtra,506,Bhandara,R,Tumkur,Karnataka,29,571,2020,NA,NA
200594,Maharashtra,506,Bhandara,R,Tumkur,Karnataka,29,571,2020,NA,NA
200610,Maharashtra,506,Bhandara,U,Tumkur,Karnataka,29,571,2020,NA,NA
200619,Maharashtra,506,Bhandara,R,Tumkur,Karnataka,29,571,2020,NA,NA
200634,Maharashtra,506,Bhandara,R,Tumkur,Karnataka,29,571,2020,NA,NA
200680,Maharashtra,506,Bhandara,R,Tumkur,Karnataka,29,571,2020,NA,NA
200707,Maharashtra,506,Bhandara,U,Tumkur,Karnataka,29,571,2020,NA,NA
200716,Maharashtra,506,Bhandara,R,Tumkur,Karnataka,29,571,2020,NA,NA
200720,Maharashtra,506,Bhandara,R,Tumkur,Karnataka,29,571,2020,NA,NA
200807,Maharashtra,506,Bhandara,R,Tumkur,Karnataka,29,571,2020,NA,NA
200809,Maharashtra,506,Bhandara,R,Tumkur,Karnataka,29,571,2020,NA,NA
200868,Maharashtra,506,Bhandara,R,Tumkur,Karnataka,29,571,2020,NA,NA
200874,Maharashtra,506,Bhandara,R,Tumkur,Karnataka,29,571,2020,NA,NA
200893,Maharashtra,506,Bhandara,R,Tumkur,Karnataka,29,571,2020,NA,NA
200947,Maharashtra,506,Bhandara,R,Tumkur,Karnataka,29,571,2020,NA,NA
201021,Maharashtra,506,Bhandara,R,Tumkur,Karnataka,29,571,2020,NA,NA
201034,Maharashtra,506,Bhandara,R,Tumkur,Karnataka,29,571,2020,NA,NA
