DHSCLUST,ADM1NAME,DHSREGCO,DHSREGNA,URBAN_RURA,D_NAME,D_CODE,S_NAME,S_CODE
200823,Maharashtra,510,Yavatmal,R,Yavatmal,510,MAHARASHTRA,27
200869,Maharashtra,510,Yavatmal,R,Yavatmal,510,MAHARASHTRA,27
200922,Maharashtra,510,Yavatmal,R,Yavatmal,510,MAHARASHTRA,27
200982,Maharashtra,510,Yavatmal,R,Yavatmal,510,MAHARASHTRA,27
201059,Maharashtra,510,Yavatmal,R,Yavatmal,510,MAHARASHTRA,27
201079,Maharashtra,510,Yavatmal,R,Yavatmal,510,MAHARASHTRA,27
201085,Maharashtra,510,Yavatmal,R,Yavatmal,510,MAHARASHTRA,27
201086,Maharashtra,510,Yavatmal,R,Yavatmal,510,MAHARASHTRA,27
201126,Maharashtra,510,Yavatmal,R,Yavatmal,510,MAHARASHTRA,27
201201,Maharashtra,510,Yavatmal,R,Yavatmal,510,MAHARASHTRA,27
201274,Maharashtra,510,Yavatmal,R,Yavatmal,510,MAHARASHTRA,27
201351,Maharashtra,510,Yavatmal,R,Yavatmal,510,MAHARASHTRA,27
200003,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
200013,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
200024,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
200049,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
200086,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
200121,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
200266,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
200277,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
200286,Maharashtra,514,Jalna,U,Jalna,514,MAHARASHTRA,27
200302,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
200398,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
200563,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
200604,Maharashtra,514,Jalna,U,Jalna,514,MAHARASHTRA,27
200643,Maharashtra,514,Jalna,U,Jalna,514,MAHARASHTRA,27
200661,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
200671,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
200760,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
200778,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
200788,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
200793,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
200832,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
200836,Maharashtra,514,Jalna,U,Jalna,514,MAHARASHTRA,27
200844,Maharashtra,513,Parbhani,R,Jalna,514,MAHARASHTRA,27
200904,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
200923,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
200965,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
200992,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
201039,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
201063,Maharashtra,514,Jalna,U,Jalna,514,MAHARASHTRA,27
201083,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
201122,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
201143,Maharashtra,514,Jalna,U,Jalna,514,MAHARASHTRA,27
201208,Maharashtra,514,Jalna,U,Jalna,514,MAHARASHTRA,27
201209,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
201241,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
201313,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
201322,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
201415,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
201420,Maharashtra,514,Jalna,R,Jalna,514,MAHARASHTRA,27
200010,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
200060,Maharashtra,522,Ahmadnagar,U,Ahmadnagar,522,MAHARASHTRA,27
200064,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
200105,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
200149,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
200283,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
200393,Maharashtra,522,Ahmadnagar,U,Ahmadnagar,522,MAHARASHTRA,27
200405,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
200489,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
200537,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
200544,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
200552,Maharashtra,522,Ahmadnagar,U,Ahmadnagar,522,MAHARASHTRA,27
200628,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
200635,Maharashtra,522,Ahmadnagar,U,Ahmadnagar,522,MAHARASHTRA,27
200651,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
200685,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
200688,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
200715,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
200717,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
200739,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
200750,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
200829,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
200853,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
200872,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
200999,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
201009,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
201135,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
201147,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
201195,Maharashtra,522,Ahmadnagar,U,Ahmadnagar,522,MAHARASHTRA,27
201198,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
201216,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
201218,Maharashtra,522,Ahmadnagar,U,Ahmadnagar,522,MAHARASHTRA,27
201258,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
201377,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
201378,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
201385,Maharashtra,522,Ahmadnagar,U,Ahmadnagar,522,MAHARASHTRA,27
201389,Maharashtra,522,Ahmadnagar,U,Ahmadnagar,522,MAHARASHTRA,27
201407,Maharashtra,522,Ahmadnagar,R,Ahmadnagar,522,MAHARASHTRA,27
200011,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
200052,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
200082,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
200139,Maharashtra,512,Hingoli,U,Hingoli,512,MAHARASHTRA,27
200180,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
200196,Maharashtra,512,Hingoli,U,Hingoli,512,MAHARASHTRA,27
200207,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
200234,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
200294,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
200319,Maharashtra,512,Hingoli,U,Hingoli,512,MAHARASHTRA,27
200358,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
200410,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
200438,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
200455,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
200513,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
200522,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
200578,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
200647,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
200669,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
200686,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
200779,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
200786,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
200888,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
201028,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
201114,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
201121,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
201205,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
201240,Maharashtra,512,Hingoli,U,Hingoli,512,MAHARASHTRA,27
201263,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
201276,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
201283,Maharashtra,512,Hingoli,U,Hingoli,512,MAHARASHTRA,27
201302,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
201342,Maharashtra,512,Hingoli,U,Hingoli,512,MAHARASHTRA,27
201355,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
201371,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
201384,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
201424,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
201434,Maharashtra,512,Hingoli,R,Hingoli,512,MAHARASHTRA,27
200007,Maharashtra,511,Nanded,U,Nanded,511,MAHARASHTRA,27
200012,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
200055,Maharashtra,511,Nanded,U,Nanded,511,MAHARASHTRA,27
200090,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
200100,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
200127,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
200193,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
200254,Maharashtra,511,Nanded,U,Nanded,511,MAHARASHTRA,27
200271,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
200337,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
200380,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
200483,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
200486,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
200493,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
200495,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
200508,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
200531,Maharashtra,511,Nanded,U,Nanded,511,MAHARASHTRA,27
200593,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
200613,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
200617,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
200639,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
200645,Maharashtra,511,Nanded,U,Nanded,511,MAHARASHTRA,27
200705,Maharashtra,511,Nanded,U,Nanded,511,MAHARASHTRA,27
200719,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
200736,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
200764,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
200802,Maharashtra,511,Nanded,U,Nanded,511,MAHARASHTRA,27
200820,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
200950,Maharashtra,511,Nanded,U,Nanded,511,MAHARASHTRA,27
201054,Maharashtra,511,Nanded,U,Nanded,511,MAHARASHTRA,27
201111,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
201141,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
201153,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
201226,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
201231,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
201268,Maharashtra,511,Nanded,U,Nanded,511,MAHARASHTRA,27
201278,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
201321,Maharashtra,511,Nanded,R,Nanded,511,MAHARASHTRA,27
200056,Maharashtra,513,Parbhani,U,Parbhani,513,MAHARASHTRA,27
200115,Maharashtra,513,Parbhani,R,Parbhani,513,MAHARASHTRA,27
200140,Maharashtra,513,Parbhani,U,Parbhani,513,MAHARASHTRA,27
200199,Maharashtra,513,Parbhani,R,Parbhani,513,MAHARASHTRA,27
200206,Maharashtra,513,Parbhani,R,Parbhani,513,MAHARASHTRA,27
200220,Maharashtra,513,Parbhani,R,Parbhani,513,MAHARASHTRA,27
200272,Maharashtra,513,Parbhani,U,Parbhani,513,MAHARASHTRA,27
200333,Maharashtra,513,Parbhani,U,Parbhani,513,MAHARASHTRA,27
200374,Maharashtra,513,Parbhani,U,Parbhani,513,MAHARASHTRA,27
200412,Maharashtra,513,Parbhani,R,Parbhani,513,MAHARASHTRA,27
200417,Maharashtra,513,Parbhani,U,Parbhani,513,MAHARASHTRA,27
200463,Maharashtra,513,Parbhani,R,Parbhani,513,MAHARASHTRA,27
200510,Maharashtra,513,Parbhani,U,Parbhani,513,MAHARASHTRA,27
200558,Maharashtra,513,Parbhani,U,Parbhani,513,MAHARASHTRA,27
200586,Maharashtra,513,Parbhani,R,Parbhani,513,MAHARASHTRA,27
200596,Maharashtra,513,Parbhani,R,Parbhani,513,MAHARASHTRA,27
200666,Maharashtra,513,Parbhani,U,Parbhani,513,MAHARASHTRA,27
200667,Maharashtra,513,Parbhani,R,Parbhani,513,MAHARASHTRA,27
200676,Maharashtra,513,Parbhani,U,Parbhani,513,MAHARASHTRA,27
200712,Maharashtra,513,Parbhani,U,Parbhani,513,MAHARASHTRA,27
200726,Maharashtra,513,Parbhani,R,Parbhani,513,MAHARASHTRA,27
200744,Maharashtra,513,Parbhani,R,Parbhani,513,MAHARASHTRA,27
200745,Maharashtra,513,Parbhani,R,Parbhani,513,MAHARASHTRA,27
200814,Maharashtra,513,Parbhani,U,Parbhani,513,MAHARASHTRA,27
200835,Maharashtra,513,Parbhani,U,Parbhani,513,MAHARASHTRA,27
200863,Maharashtra,513,Parbhani,R,Parbhani,513,MAHARASHTRA,27
200905,Maharashtra,513,Parbhani,U,Parbhani,513,MAHARASHTRA,27
201032,Maharashtra,513,Parbhani,U,Parbhani,513,MAHARASHTRA,27
201057,Maharashtra,513,Parbhani,R,Parbhani,513,MAHARASHTRA,27
201169,Maharashtra,513,Parbhani,U,Parbhani,513,MAHARASHTRA,27
201275,Maharashtra,513,Parbhani,R,Parbhani,513,MAHARASHTRA,27
201315,Maharashtra,513,Parbhani,R,Parbhani,513,MAHARASHTRA,27
201359,Maharashtra,513,Parbhani,R,Parbhani,513,MAHARASHTRA,27
201395,Maharashtra,513,Parbhani,U,Parbhani,513,MAHARASHTRA,27
201410,Maharashtra,513,Parbhani,U,Parbhani,513,MAHARASHTRA,27
201431,Maharashtra,513,Parbhani,U,Parbhani,513,MAHARASHTRA,27
201437,Maharashtra,513,Parbhani,R,Parbhani,513,MAHARASHTRA,27
200059,Maharashtra,521,Pune,U,Pune,521,MAHARASHTRA,27
200071,Maharashtra,521,Pune,U,Pune,521,MAHARASHTRA,27
200399,Maharashtra,521,Pune,U,Pune,521,MAHARASHTRA,27
200462,Maharashtra,521,Pune,R,Pune,521,MAHARASHTRA,27
200497,Maharashtra,521,Pune,R,Pune,521,MAHARASHTRA,27
200506,Maharashtra,521,Pune,R,Pune,521,MAHARASHTRA,27
200512,Maharashtra,521,Pune,U,Pune,521,MAHARASHTRA,27
200542,Maharashtra,521,Pune,U,Pune,521,MAHARASHTRA,27
200562,Maharashtra,521,Pune,U,Pune,521,MAHARASHTRA,27
200565,Maharashtra,521,Pune,R,Pune,521,MAHARASHTRA,27
200583,Maharashtra,521,Pune,R,Pune,521,MAHARASHTRA,27
200611,Maharashtra,521,Pune,R,Pune,521,MAHARASHTRA,27
200633,Maharashtra,521,Pune,U,Pune,521,MAHARASHTRA,27
200648,Maharashtra,521,Pune,R,Pune,521,MAHARASHTRA,27
200659,Maharashtra,521,Pune,U,Pune,521,MAHARASHTRA,27
200742,Maharashtra,521,Pune,U,Pune,521,MAHARASHTRA,27
200810,Maharashtra,521,Pune,U,Pune,521,MAHARASHTRA,27
200831,Maharashtra,521,Pune,U,Pune,521,MAHARASHTRA,27
200882,Maharashtra,521,Pune,R,Pune,521,MAHARASHTRA,27
200903,Maharashtra,521,Pune,U,Pune,521,MAHARASHTRA,27
200927,Maharashtra,521,Pune,U,Pune,521,MAHARASHTRA,27
200930,Maharashtra,521,Pune,U,Pune,521,MAHARASHTRA,27
201014,Maharashtra,521,Pune,R,Pune,521,MAHARASHTRA,27
201038,Maharashtra,521,Pune,R,Pune,521,MAHARASHTRA,27
201094,Maharashtra,521,Pune,R,Pune,521,MAHARASHTRA,27
201106,Maharashtra,521,Pune,R,Pune,521,MAHARASHTRA,27
201109,Maharashtra,521,Pune,R,Pune,521,MAHARASHTRA,27
201146,Maharashtra,521,Pune,R,Pune,521,MAHARASHTRA,27
201170,Maharashtra,521,Pune,R,Pune,521,MAHARASHTRA,27
201188,Maharashtra,521,Pune,R,Pune,521,MAHARASHTRA,27
201207,Maharashtra,521,Pune,R,Pune,521,MAHARASHTRA,27
201238,Maharashtra,521,Pune,R,Pune,521,MAHARASHTRA,27
201245,Maharashtra,521,Pune,U,Pune,521,MAHARASHTRA,27
201319,Maharashtra,521,Pune,U,Pune,521,MAHARASHTRA,27
201330,Maharashtra,521,Pune,U,Pune,521,MAHARASHTRA,27
201417,Maharashtra,521,Pune,U,Pune,521,MAHARASHTRA,27
201435,Maharashtra,521,Pune,U,Pune,521,MAHARASHTRA,27
201444,Maharashtra,521,Pune,R,Pune,521,MAHARASHTRA,27
200004,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
200163,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
200166,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
200171,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
200181,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
200222,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
200233,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
200287,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
200316,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
200325,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
200339,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
200359,Maharashtra,523,Bid,U,Bid,523,MAHARASHTRA,27
200384,Maharashtra,523,Bid,U,Bid,523,MAHARASHTRA,27
200416,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
200437,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
200521,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
200571,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
200589,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
200606,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
200660,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
200668,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
200728,Maharashtra,523,Bid,U,Bid,523,MAHARASHTRA,27
200827,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
200897,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
200934,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
200966,Maharashtra,523,Bid,U,Bid,523,MAHARASHTRA,27
200974,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
201030,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
201040,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
201219,Maharashtra,523,Bid,U,Bid,523,MAHARASHTRA,27
201232,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
201260,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
201317,Maharashtra,523,Bid,U,Bid,523,MAHARASHTRA,27
201368,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
201369,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
201376,Maharashtra,523,Bid,R,Bid,523,MAHARASHTRA,27
201387,Maharashtra,523,Bid,U,Bid,523,MAHARASHTRA,27
201401,Maharashtra,523,Bid,U,Bid,523,MAHARASHTRA,27
200002,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200029,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200057,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200153,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200188,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200198,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200221,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200344,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200363,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200385,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200413,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200422,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200631,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200724,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200738,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200758,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200771,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200789,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200799,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200817,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200877,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200879,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200921,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200937,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200998,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
201049,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
201052,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
201127,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
201142,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
201179,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
201187,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
201242,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
201284,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
201299,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
201301,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
201362,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
201413,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
201445,Maharashtra,518,Mumbai Suburban,U,Mumbai Suburban,518,MAHARASHTRA,27
200062,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
200065,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
200098,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
200132,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
200146,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
200167,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
200168,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
200217,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
200429,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
200436,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
200476,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
200492,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
200548,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
200587,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
200600,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
200615,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
200650,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
200709,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
200770,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
200774,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
200796,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
200855,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
200985,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
200987,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
201017,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
201025,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
201067,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
201068,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
201125,Maharashtra,519,Mumbai,U,Mumbai,519,MAHARASHTRA,27
